genome	D300487	D300499
GPB:bin_000204	2.6472346502569164	0.404447523117726
GPB:bin_000206	0.11572174383089195	0.6514590518480012
GPB:bin_000208	77.72374115348072	96.59397326551407
GPB:bin_000209	2.260571829458368	13.828326000430279
GPB:bin_000210	6.164373761886641	7.109920871190025
GPB:bin_000211	0.0021678018140763593	0.1604173342416506
GPB:bin_000212	1.268738692168519	0.30648838754938523
GPB:bin_000213	0.39517391209176084	0.8497915024954033
GPB:bin_000215	1.7845097356155952	5.349316361066998
GPB:bin_000217	1.657545083287962	3.325195347125756
TG1:bin_000010	0.2706939535343645	0.01910496336737474
TG1:bin_000014	0.34397686625035007	0.6021860720223949
TG1:bin_000020	4.93179870370411e-4	0.0012329496759260275
TG1:bin_000032	0.0011434389052123028	0.003239743564768191
TG1:bin_000047	0.7005198411582255	1.1906229144346057
TG1_21:bin_000035	1.2953294644195559	0.937961753431698
TG2:bin_000003	0.01777491630677059	0.08887458153385294
TG2:bin_000055	0	0.0731277396483387
TG2:bin_000059	0.035061712983912495	0.127560971803954
TG2_07:bin_000029	0.17978359835992133	0.34223415920368294
TG2_14:bin_000017	0.18070025152028174	0.5449459068183964
TG2_21:bin_000001	0.09017902643734411	0.4704901075574519
TG2_21:bin_000011	0	0.0019944128448584736
TG2_28:bin_000031	0.015397469097864235	0.42768581886599266
TG3:bin_000002	0.6511921669753713	2.3966875887662074
TG3:bin_000068	0.022452677782357936	0.04141530202341671
TG3_07:bin_000004	0.008550166253232702	0.037604897873014194
TG3_14:bin_000007	0.2436389277722895	0.03288313918783533
TG3_28:bin_000041	0.020538740844329998	0.942904576213521
TG3_28:bin_000042	0.03360447163502557	0.6846351021109209
TG3_35:bin_000005	8.055167292592484	1.2600554084936653
TG3_35:bin_000033	0.3197497198971858	0.09530704211428195
TG4:bin_000055	0.006135245559336761	0.0936784973219739
TG4_14:bin_000001	0.056773099374231875	0.05135581889959143
TG4_21:bin_000029	0.030439848667744525	0.03472715129700432
TG4_21:bin_000043	0.3827366343607862	0.704076759914267
TG5:bin_000031	0.06956264399219311	3.2186672574462616
TG5:bin_000047	0.06452280736857088	7.420596235554166
TG5_14:bin_000008	4.156441051967521e-4	0.009236535671038935
TG5_28:bin_000003	12.053989685745943	15.803373385673687
TG5_28:bin_000004	0.03404330777157693	16.17851741812877
TG5_35:bin_000001	3.803520284807599e-4	28.828781998699196
TG5_35:bin_000022	0.09812903423226607	6.551834291982675
TG5_35:bin_000024	0.255643421471923	16.212726680023586
